id,title,category,price,old_price,price_drop,percent_drop,timestamp
709,Dress,Fashion,1211.81,1211.81,0,0.0,"2025-04-01 11:48:00"
710,Ring,Jewelery,1823.48,1984.07,1,8.093968458774132,"2025-04-01 11:49:00"
711,Jacket,Fashion,1095.18,1433.84,1,23.61909278580594,"2025-04-01 11:50:00"
712,Pendant,Jewelery,949.75,949.75,0,0.0,"2025-04-01 11:51:00"
713,Laptop,Electronics,1012.09,1244.75,1,18.69130347459329,"2025-04-01 11:52:00"
714,Smartphone,Electronics,453.98,542.33,1,16.290819242896397,"2025-04-01 11:53:00"
715,T-Shirt,Fashion,1202.17,1202.17,0,0.0,"2025-04-01 11:54:00"
716,"Bluetooth Speaker",Electronics,1563.52,1914.96,1,18.35234156327025,"2025-04-01 11:55:00"
717,Jacket,Fashion,1342.45,1636.65,1,17.975743133840467,"2025-04-01 11:56:00"
718,Bracelet,Jewelery,1227.04,1480.26,1,17.10645427154689,"2025-04-01 11:57:00"
719,Jeans,Fashion,302.2,321.44,1,5.9855649576903955,"2025-04-01 11:58:00"
720,Smartwatch,Electronics,1867.78,1867.78,0,0.0,"2025-04-01 11:59:00"
721,"Bluetooth Speaker",Electronics,553.98,553.98,0,0.0,"2025-04-01 12:00:00"
722,Headphones,Electronics,1648.75,1648.75,0,0.0,"2025-04-01 12:01:00"
723,Smartphone,Electronics,1265.75,1969.38,1,35.728503386852715,"2025-04-01 12:02:00"
724,Bracelet,Jewelery,675.42,675.42,0,0.0,"2025-04-01 12:03:00"
725,Smartwatch,Electronics,1626.8,1626.8,0,0.0,"2025-04-01 12:04:00"
726,Laptop,Electronics,1323.55,1854.8,1,28.641902091869742,"2025-04-01 12:05:00"
727,Dress,Fashion,1904.64,1904.64,0,0.0,"2025-04-01 12:06:00"
728,Earrings,Jewelery,1208.75,1418.83,1,14.806565973372422,"2025-04-01 12:07:00"
729,Dress,Fashion,960.05,1487.08,1,35.44059499152702,"2025-04-01 12:08:00"
730,Ring,Jewelery,930.34,1429.37,1,34.91258386561911,"2025-04-01 12:09:00"
731,Earrings,Jewelery,1179.79,1265.62,1,6.781656421358696,"2025-04-01 12:10:00"
732,"Bluetooth Speaker",Electronics,1274.96,1598.02,1,20.2162676311936,"2025-04-01 12:11:00"
733,Bracelet,Jewelery,953.85,953.85,0,0.0,"2025-04-01 12:12:00"
734,Earrings,Jewelery,1036.62,1579.4,1,34.366215018361416,"2025-04-01 12:13:00"
735,T-Shirt,Fashion,1763.18,1763.18,0,0.0,"2025-04-01 12:14:00"
736,Jacket,Fashion,99.65,106.78,1,6.67728038958606,"2025-04-01 12:15:00"
737,Jeans,Fashion,1361.9,1361.9,0,0.0,"2025-04-01 12:16:00"
738,Laptop,Electronics,1714.83,1714.83,0,0.0,"2025-04-01 12:17:00"
739,"Bluetooth Speaker",Electronics,660.54,1046.95,1,36.9081618033335,"2025-04-01 12:18:00"
740,Necklace,Jewelery,352.12,352.12,0,0.0,"2025-04-01 12:19:00"
741,"Bluetooth Speaker",Electronics,1395.78,1395.78,0,0.0,"2025-04-01 12:20:00"
742,Headphones,Electronics,339.66,339.66,0,0.0,"2025-04-01 12:21:00"
743,Jacket,Fashion,740.24,979.13,1,24.39819023010223,"2025-04-01 12:22:00"
744,Smartwatch,Electronics,780.01,1293.87,1,39.71496363622311,"2025-04-01 12:23:00"
745,Earrings,Jewelery,1300.37,1300.37,0,0.0,"2025-04-01 12:24:00"
746,Pendant,Jewelery,479.09,634.2,1,24.45758435824662,"2025-04-01 12:25:00"
747,Pendant,Jewelery,465.37,465.37,0,0.0,"2025-04-01 12:26:00"
748,"Bluetooth Speaker",Electronics,658.34,1018.95,1,35.39035281417145,"2025-04-01 12:27:00"
749,Jacket,Fashion,743.3,802.26,1,7.3492384015157235,"2025-04-01 12:28:00"
750,T-Shirt,Fashion,116.64,116.64,0,0.0,"2025-04-01 12:29:00"
751,Laptop,Electronics,113.19,113.19,0,0.0,"2025-04-01 12:30:00"
752,T-Shirt,Fashion,253.11,402.25,1,37.07644499689248,"2025-04-01 12:31:00"
753,Smartwatch,Electronics,562.98,593.8,1,5.19029976423037,"2025-04-01 12:32:00"
754,Bracelet,Jewelery,124.84,124.84,0,0.0,"2025-04-01 12:33:00"
755,Dress,Fashion,995.37,1109.06,1,10.251023389176416,"2025-04-01 12:34:00"
756,Ring,Jewelery,272.22,272.22,0,0.0,"2025-04-01 12:35:00"
757,Ring,Jewelery,720.44,1169.12,1,38.377583139455304,"2025-04-01 12:36:00"
758,Necklace,Jewelery,1023.87,1398.35,1,26.780133729037793,"2025-04-01 12:37:00"
759,Smartphone,Electronics,1072.89,1387.12,1,22.65341138473959,"2025-04-01 12:38:00"
760,Pendant,Jewelery,1786.76,1786.76,0,0.0,"2025-04-01 12:39:00"
761,Jacket,Fashion,1301.78,1617.12,1,19.50009894132779,"2025-04-01 12:40:00"
762,Smartphone,Electronics,1065.4,1065.4,0,0.0,"2025-04-01 12:41:00"
763,Headphones,Electronics,1235.57,1461.77,1,15.474390636009772,"2025-04-01 12:42:00"
764,Dress,Fashion,1566.38,1566.38,0,0.0,"2025-04-01 12:43:00"
765,Laptop,Electronics,1431.82,1431.82,0,0.0,"2025-04-01 12:44:00"
766,Laptop,Electronics,230.34,371.43,1,37.98562313221872,"2025-04-01 12:45:00"
767,Pendant,Jewelery,590.26,734.32,1,19.618150125285986,"2025-04-01 12:46:00"
768,Jeans,Fashion,1088.64,1499.98,1,27.423032307097422,"2025-04-01 12:47:00"
769,Earrings,Jewelery,1298.66,1668.41,1,22.16181873760047,"2025-04-01 12:48:00"
770,Bracelet,Jewelery,727.83,955.57,1,23.832895549253326,"2025-04-01 12:49:00"
771,Sneakers,Fashion,1580.84,1580.84,0,0.0,"2025-04-01 12:50:00"
772,Ring,Jewelery,1816.02,1816.02,0,0.0,"2025-04-01 12:51:00"
773,Laptop,Electronics,451.72,451.72,0,0.0,"2025-04-01 12:52:00"
774,Earrings,Jewelery,792.0,792.0,0,0.0,"2025-04-01 12:53:00"
775,Pendant,Jewelery,888.93,1063.86,1,16.442953020134222,"2025-04-01 12:54:00"
776,Dress,Fashion,208.73,293.24,1,28.81939708088938,"2025-04-01 12:55:00"
777,Jacket,Fashion,1659.54,1659.54,0,0.0,"2025-04-01 12:56:00"
778,Smartphone,Electronics,460.44,556.9,1,17.320883462021904,"2025-04-01 12:57:00"
779,Headphones,Electronics,758.82,758.82,0,0.0,"2025-04-01 12:58:00"
780,Dress,Fashion,1765.61,1765.61,0,0.0,"2025-04-01 12:59:00"
781,Smartphone,Electronics,533.16,591.93,1,9.928538847498858,"2025-04-01 13:00:00"
782,Pendant,Jewelery,1187.64,1614.3,1,26.430031592640763,"2025-04-01 13:01:00"
783,Laptop,Electronics,595.14,798.78,1,25.493878164200407,"2025-04-01 13:02:00"
784,"Bluetooth Speaker",Electronics,1615.34,1976.35,1,18.26650137880436,"2025-04-01 13:03:00"
785,"Bluetooth Speaker",Electronics,1636.56,1636.56,0,0.0,"2025-04-01 13:04:00"
786,Dress,Fashion,517.12,517.12,0,0.0,"2025-04-01 13:05:00"
787,T-Shirt,Fashion,1247.49,1716.8,1,27.336323392357876,"2025-04-01 13:06:00"
788,Smartwatch,Electronics,1026.36,1166.64,1,12.0242748405678,"2025-04-01 13:07:00"
789,"Bluetooth Speaker",Electronics,285.66,457.81,1,37.60293571568991,"2025-04-01 13:08:00"
790,"Bluetooth Speaker",Electronics,1976.54,1976.54,0,0.0,"2025-04-01 13:09:00"
791,Smartwatch,Electronics,1229.75,1593.65,1,22.834373921500962,"2025-04-01 13:10:00"
792,Jacket,Fashion,484.83,484.83,0,0.0,"2025-04-01 13:11:00"
793,Smartwatch,Electronics,761.15,761.15,0,0.0,"2025-04-01 13:12:00"
794,Smartwatch,Electronics,1385.27,1385.27,0,0.0,"2025-04-01 13:13:00"
795,Laptop,Electronics,968.68,1544.13,1,37.26693995971843,"2025-04-01 13:14:00"
796,Jacket,Fashion,1055.05,1680.65,1,37.223693213935086,"2025-04-01 13:15:00"
797,Earrings,Jewelery,407.35,556.52,1,26.80406813771292,"2025-04-01 13:16:00"
798,Headphones,Electronics,1162.51,1582.65,1,26.54661485483209,"2025-04-01 13:17:00"
799,Jacket,Fashion,520.96,787.98,1,33.886646869209876,"2025-04-01 13:18:00"
800,Laptop,Electronics,217.73,353.68,1,38.43870165121014,"2025-04-01 13:19:00"
801,"Bluetooth Speaker",Electronics,1549.93,1943.12,1,20.234982914076323,"2025-04-01 13:20:00"
802,Bracelet,Jewelery,1054.09,1157.8,1,8.957505614095702,"2025-04-01 13:21:00"
803,Ring,Jewelery,1451.05,1670.99,1,13.162257105069452,"2025-04-01 13:22:00"
804,Pendant,Jewelery,1155.29,1155.29,0,0.0,"2025-04-01 13:23:00"
805,Headphones,Electronics,882.78,1155.79,1,23.621073032298252,"2025-04-01 13:24:00"
806,Dress,Fashion,846.78,1207.17,1,29.854121623300784,"2025-04-01 13:25:00"
807,Bracelet,Jewelery,1830.16,1830.16,0,0.0,"2025-04-01 13:26:00"
808,Smartphone,Electronics,1241.81,1525.32,1,18.586919466079248,"2025-04-01 13:27:00"
809,Smartwatch,Electronics,422.33,686.32,1,38.4645646345728,"2025-04-01 13:28:00"
810,Bracelet,Jewelery,378.06,452.26,1,16.40649184097643,"2025-04-01 13:29:00"
811,Ring,Jewelery,743.48,1121.34,1,33.69718372661279,"2025-04-01 13:30:00"
812,Necklace,Jewelery,577.21,709.17,1,18.60766811906876,"2025-04-01 13:31:00"
813,"Bluetooth Speaker",Electronics,1077.26,1202.82,1,10.43880214828486,"2025-04-01 13:32:00"
814,Pendant,Jewelery,1020.58,1020.58,0,0.0,"2025-04-01 13:33:00"
815,Dress,Fashion,113.73,113.73,0,0.0,"2025-04-01 13:34:00"
816,Pendant,Jewelery,1423.54,1532.09,1,7.085092912296273,"2025-04-01 13:35:00"
817,Bracelet,Jewelery,1158.36,1757.22,1,34.07996722095128,"2025-04-01 13:36:00"
818,Headphones,Electronics,1653.79,1653.79,0,0.0,"2025-04-01 13:37:00"
819,Earrings,Jewelery,755.86,755.86,0,0.0,"2025-04-01 13:38:00"
820,Headphones,Electronics,1671.06,1866.92,1,10.491076211085645,"2025-04-01 13:39:00"
821,T-Shirt,Fashion,450.29,512.35,1,12.112813506392115,"2025-04-01 13:40:00"
822,Earrings,Jewelery,1303.24,1667.25,1,21.832958464537413,"2025-04-01 13:41:00"
823,"Bluetooth Speaker",Electronics,476.0,513.42,1,7.288379883915695,"2025-04-01 13:42:00"
824,Sneakers,Fashion,65.96,108.98,1,39.47513305193615,"2025-04-01 13:43:00"
825,Sneakers,Fashion,1065.76,1065.76,0,0.0,"2025-04-01 13:44:00"
826,Smartphone,Electronics,534.24,656.8,1,18.660170523751514,"2025-04-01 13:45:00"
827,Headphones,Electronics,1310.43,1502.78,1,12.799611386896279,"2025-04-01 13:46:00"
828,T-Shirt,Fashion,1341.02,1341.02,0,0.0,"2025-04-01 13:47:00"
829,"Bluetooth Speaker",Electronics,160.0,255.68,1,37.42177722152691,"2025-04-01 13:48:00"
830,Smartphone,Electronics,161.31,179.01,1,9.887715770068706,"2025-04-01 13:49:00"
831,"Bluetooth Speaker",Electronics,510.19,761.76,1,33.02483721907162,"2025-04-01 13:50:00"
832,Headphones,Electronics,896.53,896.53,0,0.0,"2025-04-01 13:51:00"
833,Headphones,Electronics,1330.63,1445.12,1,7.922525465013272,"2025-04-01 13:52:00"
834,"Bluetooth Speaker",Electronics,1291.15,1291.15,0,0.0,"2025-04-01 13:53:00"
835,Jacket,Fashion,869.36,1319.69,1,34.12392304253272,"2025-04-01 13:54:00"
836,Ring,Jewelery,1305.62,1737.91,1,24.874130421022965,"2025-04-01 13:55:00"
837,Jeans,Fashion,282.6,461.9,1,38.81792595799956,"2025-04-01 13:56:00"
838,Laptop,Electronics,259.43,307.7,1,15.687357816054593,"2025-04-01 13:57:00"
839,Necklace,Jewelery,423.48,620.16,1,31.714396284829714,"2025-04-01 13:58:00"
840,Headphones,Electronics,483.9,483.9,0,0.0,"2025-04-01 13:59:00"
841,Jeans,Fashion,773.6,1170.58,1,33.913102906251595,"2025-04-01 14:00:00"
842,T-Shirt,Fashion,1407.38,1407.38,0,0.0,"2025-04-01 14:01:00"
843,Jeans,Fashion,1938.88,1938.88,0,0.0,"2025-04-01 14:02:00"
844,Earrings,Jewelery,459.82,760.98,1,39.57528450156377,"2025-04-01 14:03:00"
845,Jeans,Fashion,1362.68,1968.23,1,30.76622142737383,"2025-04-01 14:04:00"
846,Laptop,Electronics,1074.89,1726.3,1,37.73446098592365,"2025-04-01 14:05:00"
847,Jeans,Fashion,1526.06,1784.43,1,14.479133392736063,"2025-04-01 14:06:00"
848,Sneakers,Fashion,824.89,1203.43,1,31.45509086527676,"2025-04-01 14:07:00"
849,Pendant,Jewelery,1086.01,1637.55,1,33.68080363958352,"2025-04-01 14:08:00"
850,Laptop,Electronics,269.96,330.14,1,18.228630278063854,"2025-04-01 14:09:00"
851,Pendant,Jewelery,88.94,101.67,1,12.520900954067082,"2025-04-01 14:10:00"
852,Ring,Jewelery,1115.25,1115.25,0,0.0,"2025-04-01 14:11:00"
853,Laptop,Electronics,1698.65,1698.65,0,0.0,"2025-04-01 14:12:00"
854,Dress,Fashion,966.15,1501.48,1,35.65348855795615,"2025-04-01 14:13:00"
855,Headphones,Electronics,1256.05,1441.35,1,12.856003052693655,"2025-04-01 14:14:00"
856,Earrings,Jewelery,598.83,598.83,0,0.0,"2025-04-01 14:15:00"
857,Jacket,Fashion,847.95,1147.85,1,26.127107200418166,"2025-04-01 14:16:00"
858,Laptop,Electronics,1226.76,1988.25,1,38.299509619011694,"2025-04-01 14:17:00"
859,Necklace,Jewelery,1367.56,1367.56,0,0.0,"2025-04-01 14:18:00"
860,"Bluetooth Speaker",Electronics,971.75,1533.2,1,36.61948865118706,"2025-04-01 14:19:00"
861,T-Shirt,Fashion,1952.31,1952.31,0,0.0,"2025-04-01 14:20:00"
862,Necklace,Jewelery,1686.76,1890.4,1,10.77232331781634,"2025-04-01 14:21:00"
863,Ring,Jewelery,839.29,1106.62,1,24.15734398438488,"2025-04-01 14:22:00"
864,Dress,Fashion,1649.29,1844.8,1,10.597896790980052,"2025-04-01 14:23:00"
865,Smartwatch,Electronics,1375.7,1520.57,1,9.52734829702019,"2025-04-01 14:24:00"
866,Smartwatch,Electronics,1017.88,1156.01,1,11.948858573887769,"2025-04-01 14:25:00"
867,Smartwatch,Electronics,1764.59,1764.59,0,0.0,"2025-04-01 14:26:00"
868,Pendant,Jewelery,1074.35,1074.35,0,0.0,"2025-04-01 14:27:00"
869,Ring,Jewelery,358.8,415.79,1,13.706438346280574,"2025-04-01 14:28:00"
870,Jacket,Fashion,1429.36,1429.36,0,0.0,"2025-04-01 14:29:00"
871,T-Shirt,Fashion,319.02,481.42,1,33.7335382825807,"2025-04-01 14:30:00"
872,Pendant,Jewelery,214.45,324.62,1,33.93814305957736,"2025-04-01 14:31:00"
873,Smartphone,Electronics,1297.26,1959.97,1,33.81225222835044,"2025-04-01 14:32:00"
874,Sneakers,Fashion,945.56,1182.63,1,20.04599917133847,"2025-04-01 14:33:00"
875,Sneakers,Fashion,258.68,316.53,1,18.2763087227119,"2025-04-01 14:34:00"
876,Laptop,Electronics,1387.25,1508.34,1,8.028030815333407,"2025-04-01 14:35:00"
877,Ring,Jewelery,954.02,1078.66,1,11.55507759627687,"2025-04-01 14:36:00"
878,Jeans,Fashion,1175.15,1585.74,1,25.8926431823628,"2025-04-01 14:37:00"
879,Earrings,Jewelery,198.22,247.98,1,20.06613436567465,"2025-04-01 14:38:00"
880,Jacket,Fashion,567.31,567.31,0,0.0,"2025-04-01 14:39:00"
881,Ring,Jewelery,936.01,936.01,0,0.0,"2025-04-01 14:40:00"
882,Jacket,Fashion,1609.41,1812.63,1,11.211333807782063,"2025-04-01 14:41:00"
883,T-Shirt,Fashion,1261.93,1261.93,0,0.0,"2025-04-01 14:42:00"
884,Laptop,Electronics,1367.3,1992.65,1,31.382831907259185,"2025-04-01 14:43:00"
885,"Bluetooth Speaker",Electronics,1659.08,1659.08,0,0.0,"2025-04-01 14:44:00"
886,Ring,Jewelery,853.48,1133.06,1,24.674774504439302,"2025-04-01 14:45:00"
887,Earrings,Jewelery,576.58,727.3,1,20.72322287914202,"2025-04-01 14:46:00"
888,Laptop,Electronics,153.17,183.85,1,16.687516997552358,"2025-04-01 14:47:00"
889,Earrings,Jewelery,889.29,889.29,0,0.0,"2025-04-01 14:48:00"
890,Smartwatch,Electronics,1074.44,1158.63,1,7.266340419288301,"2025-04-01 14:49:00"
891,Headphones,Electronics,1832.11,1980.49,1,7.492085292023696,"2025-04-01 14:50:00"
892,Laptop,Electronics,1030.95,1156.86,1,10.883771588610538,"2025-04-01 14:51:00"
893,Ring,Jewelery,901.36,988.19,1,8.786771774658723,"2025-04-01 14:52:00"
894,Jacket,Fashion,357.09,591.53,1,39.63281659425558,"2025-04-01 14:53:00"
895,Necklace,Jewelery,458.07,458.07,0,0.0,"2025-04-01 14:54:00"
896,Pendant,Jewelery,1205.36,1205.36,0,0.0,"2025-04-01 14:55:00"
897,Pendant,Jewelery,806.89,906.73,1,11.010995555457527,"2025-04-01 14:56:00"
898,T-Shirt,Fashion,407.4,476.91,1,14.575077058564517,"2025-04-01 14:57:00"
899,Earrings,Jewelery,921.87,1476.01,1,37.5431060765171,"2025-04-01 14:58:00"
900,Dress,Fashion,713.47,713.47,0,0.0,"2025-04-01 14:59:00"
901,Earrings,Jewelery,622.0,679.68,1,8.486346516007526,"2025-04-01 15:00:00"
902,Jacket,Fashion,1486.74,1738.17,1,14.465213414107945,"2025-04-01 15:01:00"
903,Bracelet,Jewelery,1604.03,1604.03,0,0.0,"2025-04-01 15:02:00"
904,Jacket,Fashion,175.47,175.47,0,0.0,"2025-04-01 15:03:00"
905,Bracelet,Jewelery,972.93,1278.29,1,23.888163092881896,"2025-04-01 15:04:00"
906,Jacket,Fashion,728.7,1096.94,1,33.56974857330391,"2025-04-01 15:05:00"
907,Necklace,Jewelery,164.27,243.91,1,32.65138780697798,"2025-04-01 15:06:00"
908,Pendant,Jewelery,791.28,1185.76,1,33.26811496424234,"2025-04-01 15:07:00"
909,Sneakers,Fashion,1763.61,1960.5,1,10.042846212700846,"2025-04-01 15:08:00"
910,T-Shirt,Fashion,70.07,109.54,1,36.03249954354575,"2025-04-01 15:09:00"
911,Laptop,Electronics,1727.0,1727.0,0,0.0,"2025-04-01 15:10:00"
912,Jacket,Fashion,1099.92,1557.98,1,29.40089089718738,"2025-04-01 15:11:00"
913,Jeans,Fashion,291.32,315.07,1,7.538007426921002,"2025-04-01 15:12:00"
914,Sneakers,Fashion,212.75,343.14,1,37.999067436031936,"2025-04-01 15:13:00"
915,Smartwatch,Electronics,555.69,555.69,0,0.0,"2025-04-01 15:14:00"
916,Laptop,Electronics,1315.54,1972.23,1,33.29682643505068,"2025-04-01 15:15:00"
917,Jeans,Fashion,124.33,185.4,1,32.939590075512406,"2025-04-01 15:16:00"
918,Jacket,Fashion,653.43,653.43,0,0.0,"2025-04-01 15:17:00"
919,Bracelet,Jewelery,1746.99,1905.07,1,8.297857821497368,"2025-04-01 15:18:00"
920,Laptop,Electronics,617.61,920.56,1,32.90931606848005,"2025-04-01 15:19:00"
921,Headphones,Electronics,247.91,344.81,1,28.10243322409443,"2025-04-01 15:20:00"
922,Laptop,Electronics,1638.25,1638.25,0,0.0,"2025-04-01 15:21:00"
923,Smartphone,Electronics,1849.79,1849.79,0,0.0,"2025-04-01 15:22:00"
924,Ring,Jewelery,671.93,802.4,1,16.25997008973081,"2025-04-01 15:23:00"
925,Laptop,Electronics,1055.22,1055.22,0,0.0,"2025-04-01 15:24:00"
926,Smartphone,Electronics,575.23,804.89,1,28.53309147833865,"2025-04-01 15:25:00"
927,Laptop,Electronics,905.48,988.2,1,8.370775146731434,"2025-04-01 15:26:00"
928,Earrings,Jewelery,769.19,979.23,1,21.449506244702466,"2025-04-01 15:27:00"
929,"Bluetooth Speaker",Electronics,931.89,1325.91,1,29.716949114193277,"2025-04-01 15:28:00"
930,Earrings,Jewelery,978.68,1200.37,1,18.46847222106517,"2025-04-01 15:29:00"
931,Jacket,Fashion,1890.17,1890.17,0,0.0,"2025-04-01 15:30:00"
932,"Bluetooth Speaker",Electronics,720.16,720.16,0,0.0,"2025-04-01 15:31:00"
933,Jeans,Fashion,118.36,130.61,1,9.379067452721854,"2025-04-01 15:32:00"
934,Jacket,Fashion,628.92,628.92,0,0.0,"2025-04-01 15:33:00"
935,Earrings,Jewelery,1033.18,1306.48,1,20.918804727205924,"2025-04-01 15:34:00"
936,Headphones,Electronics,444.79,444.79,0,0.0,"2025-04-01 15:35:00"
937,Sneakers,Fashion,1511.17,1511.17,0,0.0,"2025-04-01 15:36:00"
938,Bracelet,Jewelery,1322.93,1322.93,0,0.0,"2025-04-01 15:37:00"
939,Smartwatch,Electronics,540.15,739.99,1,27.005770348247953,"2025-04-01 15:38:00"
940,"Bluetooth Speaker",Electronics,272.29,357.34,1,23.80086192421782,"2025-04-01 15:39:00"
941,Smartphone,Electronics,1110.97,1251.76,1,11.247363711893652,"2025-04-01 15:40:00"
942,Headphones,Electronics,153.26,153.26,0,0.0,"2025-04-01 15:41:00"
943,"Bluetooth Speaker",Electronics,249.66,291.27,1,14.285714285714283,"2025-04-01 15:42:00"
944,Smartphone,Electronics,1255.71,1400.98,1,10.369170152321946,"2025-04-01 15:43:00"
945,Necklace,Jewelery,1331.66,1731.58,1,23.095669850656616,"2025-04-01 15:44:00"
946,Bracelet,Jewelery,1282.81,1282.81,0,0.0,"2025-04-01 15:45:00"
947,Ring,Jewelery,1110.65,1732.1,1,35.87841348651924,"2025-04-01 15:46:00"
948,Smartphone,Electronics,1960.14,1960.14,0,0.0,"2025-04-01 15:47:00"
949,Sneakers,Fashion,297.03,469.56,1,36.74290825453617,"2025-04-01 15:48:00"
950,Pendant,Jewelery,608.48,608.48,0,0.0,"2025-04-01 15:49:00"
951,Earrings,Jewelery,1048.64,1650.46,1,36.46377373580698,"2025-04-01 15:50:00"
952,Dress,Fashion,940.38,940.38,0,0.0,"2025-04-01 15:51:00"
953,Ring,Jewelery,1703.98,1869.3,1,8.843952281602736,"2025-04-01 15:52:00"
954,Earrings,Jewelery,1320.81,1959.25,1,32.58593849687381,"2025-04-01 15:53:00"
955,Ring,Jewelery,525.98,697.18,1,24.55606873404285,"2025-04-01 15:54:00"
956,"Bluetooth Speaker",Electronics,915.18,915.18,0,0.0,"2025-04-01 15:55:00"
957,Headphones,Electronics,828.48,828.48,0,0.0,"2025-04-01 15:56:00"
958,Headphones,Electronics,515.04,564.08,1,8.69380229754646,"2025-04-01 15:57:00"
959,Jeans,Fashion,1141.41,1272.15,1,10.277089965805919,"2025-04-01 15:58:00"
960,"Bluetooth Speaker",Electronics,849.15,1151.29,1,26.243604999609133,"2025-04-01 15:59:00"
961,Earrings,Jewelery,880.87,985.92,1,10.655022719896133,"2025-04-01 16:00:00"
962,Jacket,Fashion,930.09,1029.66,1,9.6701823903036,"2025-04-01 16:01:00"
963,Bracelet,Jewelery,386.04,596.98,1,35.33451706924855,"2025-04-01 16:02:00"
964,Laptop,Electronics,853.51,853.51,0,0.0,"2025-04-01 16:03:00"
965,Ring,Jewelery,300.39,415.93,1,27.77871276416705,"2025-04-01 16:04:00"
966,Bracelet,Jewelery,347.66,390.61,1,10.995622231893702,"2025-04-01 16:05:00"
967,Laptop,Electronics,534.71,806.63,1,33.71062321014591,"2025-04-01 16:06:00"
968,Headphones,Electronics,1539.86,1737.4,1,11.369863013698641,"2025-04-01 16:07:00"
969,Pendant,Jewelery,993.4,1133.71,1,12.376180857538529,"2025-04-01 16:08:00"
970,Necklace,Jewelery,744.48,1018.23,1,26.884888482955716,"2025-04-01 16:09:00"
971,Laptop,Electronics,1113.25,1113.25,0,0.0,"2025-04-01 16:10:00"
972,Smartphone,Electronics,1394.64,1503.44,1,7.236737082956417,"2025-04-01 16:11:00"
973,Sneakers,Fashion,1581.58,1676.79,1,5.678111152857546,"2025-04-01 16:12:00"
974,Bracelet,Jewelery,696.51,748.02,1,6.886179513916739,"2025-04-01 16:13:00"
975,Earrings,Jewelery,1405.69,1778.36,1,20.95582446748689,"2025-04-01 16:14:00"
976,Bracelet,Jewelery,700.32,1012.27,1,30.816876920189273,"2025-04-01 16:15:00"
977,Necklace,Jewelery,1169.08,1611.4,1,27.449422862107493,"2025-04-01 16:16:00"
978,Necklace,Jewelery,1236.45,1736.68,1,28.80380956768086,"2025-04-01 16:17:00"
979,Necklace,Jewelery,182.14,182.14,0,0.0,"2025-04-01 16:18:00"
980,Earrings,Jewelery,849.79,896.39,1,5.198630060576314,"2025-04-01 16:19:00"
981,"Bluetooth Speaker",Electronics,365.08,365.08,0,0.0,"2025-04-01 16:20:00"
982,Ring,Jewelery,522.87,745.55,1,29.867882771108572,"2025-04-01 16:21:00"
983,Necklace,Jewelery,431.93,686.23,1,37.057546303717416,"2025-04-01 16:22:00"
984,Ring,Jewelery,985.04,985.04,0,0.0,"2025-04-01 16:23:00"
985,Smartwatch,Electronics,403.08,481.57,1,16.298772764084145,"2025-04-01 16:24:00"
986,"Bluetooth Speaker",Electronics,1180.13,1949.88,1,39.47678831517837,"2025-04-01 16:25:00"
987,Headphones,Electronics,1217.33,1217.33,0,0.0,"2025-04-01 16:26:00"
988,Laptop,Electronics,259.86,419.71,1,38.085821162231056,"2025-04-01 16:27:00"
989,Jacket,Fashion,1377.14,1711.92,1,19.555820365437633,"2025-04-01 16:28:00"
990,Dress,Fashion,1179.48,1364.07,1,13.53229672963997,"2025-04-01 16:29:00"
991,T-Shirt,Fashion,482.65,557.17,1,13.374733025826945,"2025-04-01 16:30:00"
992,Headphones,Electronics,449.22,480.42,1,6.494317472211812,"2025-04-01 16:31:00"
993,Bracelet,Jewelery,1374.56,1545.9,1,11.083511223235664,"2025-04-01 16:32:00"
994,Headphones,Electronics,1632.87,1632.87,0,0.0,"2025-04-01 16:33:00"
995,Dress,Fashion,112.45,166.06,1,32.28351198362038,"2025-04-01 16:34:00"
996,Jacket,Fashion,593.63,637.66,1,6.904933663707928,"2025-04-01 16:35:00"
997,Pendant,Jewelery,1316.23,1316.23,0,0.0,"2025-04-01 16:36:00"
998,Jeans,Fashion,793.51,998.35,1,20.51785445985877,"2025-04-01 16:37:00"
999,Dress,Fashion,682.43,910.53,1,25.05134372288667,"2025-04-01 16:38:00"
1000,Laptop,Electronics,258.47,329.82,1,21.63301194590988,"2025-04-01 16:39:00"
1001,Bracelet,Jewelery,695.79,864.83,1,19.546037949654853,"2025-04-01 16:40:00"
1002,Bracelet,Jewelery,1385.15,1543.95,1,10.285307166682855,"2025-04-01 16:41:00"
1003,Dress,Fashion,290.63,310.7,1,6.459607338268423,"2025-04-01 16:42:00"
1004,Pendant,Jewelery,1851.26,1851.26,0,0.0,"2025-04-01 16:43:00"
1005,Jeans,Fashion,1990.77,1990.77,0,0.0,"2025-04-01 16:44:00"
1006,Jacket,Fashion,1705.06,1705.06,0,0.0,"2025-04-01 16:45:00"
1007,Necklace,Jewelery,267.94,336.21,1,20.305761280152282,"2025-04-01 16:46:00"
1008,Dress,Fashion,1005.87,1107.81,1,9.201938960652093,"2025-04-01 16:47:00"
1009,Ring,Jewelery,1210.08,1288.32,1,6.073025335320419,"2025-04-01 16:48:00"
1010,Dress,Fashion,1226.17,1430.93,1,14.309574891853549,"2025-04-01 16:49:00"
1011,Dress,Fashion,557.75,801.67,1,30.426484713161273,"2025-04-01 16:50:00"
1012,Sneakers,Fashion,1872.62,1872.62,0,0.0,"2025-04-01 16:51:00"
